CT1	CT2	CT3	RAS1	RAS2	RAS3
ENSG00000120533	751.711738916089	547.648620835096	621.609623103346	537.388852420849	525.241619258025	576.423239096289
ENSG00000120539	312.458493886808	308.171610678983	244.393527032085	89.5648087368082	143.439478351589	141.051544056317
ENSG00000120549	259.023563048194	244.247468525757	248.820946000057	611.331892191935	513.639896744294	558.652965829352
ENSG00000120555	0	0	0	0	0	0
ENSG00000120563	0	0	0	0	0	0
ENSG00000120586	0	0	0	0	0	0
ENSG00000120594	74.2654970977341	39.1177586310783	127.509666277609	2.08290252876298	37.969273681303	1.1106420791836
ENSG00000120616	211.02269297283	288.135685526479	255.904816348813	160.38349471475	243.636172788361	167.706953956724
ENSG00000120645	5.43406076324883	8.58682506535865	19.4806434590792	1.04145126438149	4.21880818681145	15.5489891085704
ENSG00000120647	95.0960633568546	86.8223423275153	74.3806386619389	114.559639081964	65.3915268955774	97.736502968157
ENSG00000120656	313.364170680683	358.738469397206	346.224163295453	497.813704374352	535.788639725054	579.75516533384
ENSG00000120658	5.43406076324883	17.1736501307173	12.3967731103231	0	0	0
ENSG00000120659	0	0	0	0	0	0
ENSG00000120662	87.8506490058562	124.986009284665	105.372571437747	31.2435379314447	31.6410614010859	35.5405465338753
ENSG00000120664	3.62270717549922	0	0	13.5388664369594	9.49231842032576	4.44256831673441
ENSG00000120669	5.43406076324883	0	1.77096758718902	0	0	1.1106420791836
ENSG00000120675	965.451462270543	782.355172621566	954.551529494882	535.305949892086	535.788639725054	645.283048005673
ENSG00000120685	233.6646128197	233.752460112541	187.722564242036	339.513112188366	315.355911964156	299.873361379573
ENSG00000120686	1303.26890638585	1399.65248565346	1338.8514959149	1122.68446300325	1045.20972828254	1205.04665591421
ENSG00000120688	359.553687168298	452.239453442222	386.070934007206	136.430115633975	152.931796771915	161.043101481622
ENSG00000120690	704.616545634599	728.926038881557	703.959615907636	324.932794487025	314.301209917453	280.992446033451
ENSG00000120693	45.2838396937403	54.3832254139381	36.3048355373749	0	21.0940409340572	0
ENSG00000120694	2249.70115598502	2312.71821760326	2342.99011785107	2169.34298370664	1888.97136564483	2139.09664450762
ENSG00000120696	128.606104730222	49.6127670442945	99.1741848825851	9.37306137943341	33.7504654944916	7.77449455428521
ENSG00000120697	537.972015561635	476.091745290441	550.770919615785	418.663408281359	510.475790604185	372.065096526507
ENSG00000120699	195.626187476958	238.522918482185	177.096758718902	132.264310576449	135.001861977966	144.383470293868
ENSG00000120705	3215.15261825556	3259.17715814057	3301.08358252033	3480.53012556294	3623.95623247103	3400.78604646019
ENSG00000120708	60681.2508664059	62583.6433513557	62444.3171242849	66924.699700419	68740.205893859	66294.2257064692
ENSG00000120709	1284.24969371447	1335.72834350024	1373.38536386509	2031.87141680829	1979.67574166127	1841.44456728641
ENSG00000120725	1641.08635050115	1911.04562287927	1790.4482306481	2017.29109910695	2049.28607674366	2147.98178114109
ENSG00000120727	909.299501050305	911.157548601946	985.54346227069	1129.97462185392	1122.20297769184	1206.15729799339
ENSG00000120729	0	3.81636669571496	0	0	0	0
ENSG00000120733	845.902125479069	895.892081819086	818.187025281327	948.762101851538	910.20786630457	917.390357405655
ENSG00000120738	580.538824873751	640.195513206184	583.533819978782	1472.61208783543	1514.55213906531	1255.02554947747
ENSG00000120742	3650.78315610934	3377.48452570774	3264.77874698296	3210.79424808814	3275.90455705909	3355.24972121366
ENSG00000120756	134.945842287346	117.353275893235	102.716120056963	21.8704765520113	2.10940409340572	15.5489891085704
ENSG00000120784	212.834046560579	198.451068177178	144.333858355905	35.4093429889707	45.3521880082231	142.162186135501
ENSG00000120798	317.892554650057	238.522918482185	130.166117658393	114.559639081964	145.548882444995	184.366585144478
ENSG00000120800	405.743203655913	357.784377723277	371.0177095161	229.119278163928	216.213919574087	116.617418314278
ENSG00000120802	689.220040138727	654.506888315115	638.433815181642	213.497509198206	330.121740617996	327.639413359163
ENSG00000120805	2002.4513912572	1857.61648913926	2010.93369525313	1241.40990714274	1324.70577065879	1295.00866432808
ENSG00000120820	382.195607015168	438.88217000722	409.978996434258	188.50267885305	240.472066648252	241.009331182842
ENSG00000120832	63.3973755712364	85.8682506535865	86.777411772262	20.8290252876298	34.8051675411944	19.9915574253048
ENSG00000120833	452.838396937403	422.662611550432	487.901570270575	281.191841383002	283.71485056307	365.401244051405
ENSG00000120837	214.645400148329	290.043868874337	275.385459807893	61.4456245985079	87.5402698763375	68.8598089093833
ENSG00000120860	313.364170680683	254.742476938973	411.749964021447	241.616693336506	222.542131854304	195.473005936314
ENSG00000120868	875.789459676937	756.59469742549	746.462838000172	375.963906441718	553.718574519002	517.559208899558
ENSG00000120875	95.0960633568546	60.1077754575106	89.4338631530455	1680.90234071173	1722.32844226577	1894.75538708723
ENSG00000120885	4786.50185562835	5054.77768847446	4708.11733054201	2642.16185773584	2778.08519101534	2415.64652222433
ENSG00000120889	4385.28703594181	4806.71385325299	4778.07055023598	5180.17858903353	5780.82191797839	5556.54232215556
ENSG00000120896	3841.88095961693	4262.88159911361	4014.78352015751	3843.99661683208	3352.8978064684	3755.08086971976
ENSG00000120899	7.24541435099845	20.9900168264323	19.4806434590792	3.12435379314447	10.5470204670286	13.3277049502032
ENSG00000120903	0	0	0	0	0	0
ENSG00000120907	0	0	0	0	0	0
ENSG00000120910	504.461974188267	493.265395421158	516.237051665599	842.534072884626	728.799114271677	659.72139503506
ENSG00000120913	1257.98506669211	1101.97588338769	1068.77893886857	760.259422998488	820.558192334826	904.062652455452
ENSG00000120915	14.4908287019969	0	0.88548379359451	0	4.21880818681145	13.3277049502032
ENSG00000120925	407.554557243663	487.540845377586	423.261253338176	231.202180692691	242.581470741658	202.136858411416
ENSG00000120937	32.604364579493	75.3732422403704	35.4193517437804	6.24870758628894	0	6.66385247510161
ENSG00000120942	307.024433123559	267.145668700047	317.003198106835	430.119372189556	370.200418392704	352.073539101202
ENSG00000120948	1853.01472026785	1868.11149755247	1625.74824503952	1697.56556094183	1730.7660586394	1663.74183461704
ENSG00000120949	5.43406076324883	0	0	0	0	17.7702732669376
ENSG00000120952	0	0	0	0	0	0
ENSG00000120963	386.723990984542	320.574802440056	428.574156099743	408.248895637544	437.701349381688	435.371695039972
ENSG00000120992	1170.13441768625	1360.53472702238	1169.72409133835	2093.3170414068	2295.03165362543	2023.58986827252
ENSG00000121005	0	0	0	0	0	2.2212841583672
ENSG00000121022	477.291670372023	461.78037018151	450.711250939606	433.2437259827	455.631284175636	380.950233159975
ENSG00000121039	1452.70557737519	1383.43292719667	1349.47730143803	281.191841383002	396.567969560276	394.277938110179
ENSG00000121053	0	0	0	0	0	0
ENSG00000121057	166.644530072964	238.522918482185	283.354813950243	141.637371955883	164.533519285646	172.149522273458
ENSG00000121058	314.269847474558	351.105736005776	296.637070854161	318.684086900736	248.909683021875	294.320150983655
ENSG00000121060	1815.88197171899	1849.98375574783	1932.12563762322	2046.45173450963	2105.18528521891	1952.50877520477
ENSG00000121064	811.486407311826	704.11965535941	750.890256968145	611.331892191935	506.256982417374	603.078648996696
ENSG00000121067	559.70825861463	549.556804182954	579.991884804404	522.808534719508	439.810753475093	533.108198008129
ENSG00000121068	2152.79373904041	2441.52059358364	1929.46918624244	7333.89980377446	7872.29607659016	7805.59253250236
ENSG00000121073	924.696006546177	1007.52080766875	903.1934694664	1100.81398645124	875.402698763375	1160.62097274686
ENSG00000121075	0	0	0	0	0	0
ENSG00000121089	1.81135358774961	2.86227502178622	0.88548379359451	1.04145126438149	6.32821228021717	16.659631187754
ENSG00000121101	0	1.90818334785748	0	11.4559639081964	0	0
ENSG00000121104	38.9441021366166	51.5209503921519	80.5790252171004	42.6995018396411	51.6804002884402	51.0895356424457
ENSG00000121152	144.002610226094	156.471034524313	123.082247309637	48.9482094259301	81.2120575961204	53.3108198008129
ENSG00000121207	0	0	0	12.4974151725779	4.21880818681145	0
ENSG00000121210	127.700427936348	85.8682506535865	91.2048307402346	111.435285288819	73.8291432692003	81.076871780403
ENSG00000121211	10.8681215264977	20.9900168264323	13.2822569039177	0	0	0
ENSG00000121236	55.2462844263632	52.4750420660807	82.3499928042894	22.9119278163928	35.8598695878973	29.9873361379573
ENSG00000121270	126.794751142473	117.353275893235	116.883860754475	111.435285288819	65.3915268955774	118.838702472645
ENSG00000121274	76.0768506854837	104.950084132161	124.853214896826	61.4456245985079	58.0086125686574	45.5363252465277
ENSG00000121281	393.063728541666	430.295344941862	344.453195708264	293.68925655558	249.964385068578	283.213730191819
ENSG00000121289	384.006960602918	423.61670322436	433.88705886131	514.476924604456	450.357773942122	599.746722759145
ENSG00000121297	509.896034951516	573.409096031172	600.358012057078	402.000188051255	365.981610205893	370.954454447323
ENSG00000121310	240.910027170698	269.053852047905	231.111270128167	42.6995018396411	106.524906716989	66.6385247510161
ENSG00000121314	0	0	0	0	0	1.1106420791836
ENSG00000121316	67.0200827467356	70.6027838707267	88.548379359451	37.4922455177337	48.5162941483316	21.1021995044884
ENSG00000121318	0	0	0	0	0	0
ENSG00000121335	0	5.72455004357244	10.6258055231341	0	0	0
ENSG00000121350	593.218299987998	492.31130374723	552.541887202974	302.020866670632	317.465316057561	338.745834150999
ENSG00000121351	0	0	0	0	0	0
ENSG00000121361	48.9065468692395	45.7964003485795	47.8161248541035	12.4974151725779	6.32821228021717	4.44256831673441
ENSG00000121377	0	0	0	0	0	0
ENSG00000121380	0	0	0	0	0	0
ENSG00000121381	0	0	0	0	0	0
ENSG00000121388	0	0	0	0	0	0
ENSG00000121390	571.482056935002	637.333238184398	553.427370996569	494.689350581208	699.267456963997	610.853143550981
ENSG00000121406	82.4165882426073	129.756467654309	123.967731103231	83.3161011505192	88.5949719230404	114.396134155911
ENSG00000121410	48.0008700753647	47.704583696437	42.5032220925365	53.114014483456	49.5709961950345	81.076871780403
ENSG00000121413	722.730081512095	696.48692196798	870.430569103404	842.534072884626	975.599393200147	985.139524235855
ENSG00000121417	120.455013585349	112.582817523591	136.364504213555	127.057054254542	168.752327472458	151.04732276897
ENSG00000121440	187.475096332085	253.788385265045	233.767721508951	248.906852187176	319.574720150967	270.996667320799
ENSG00000121446	0	0	0	0	0	0
ENSG00000121454	23.5475966407449	41.0259419789358	53.1290276156706	10.4145126438149	13.7111266071372	24.4341257420392
ENSG00000121481	387.629667778417	332.97799420113	386.070934007206	279.108938854239	207.776303200464	182.145300986111
ENSG00000121486	211.928369766705	253.788385265045	286.011265331027	196.834288968102	171.916433612566	216.575205440802
ENSG00000121542	336.006090527553	235.660643460399	181.524177686875	121.849797932634	207.776303200464	207.690068807334
ENSG00000121552	0.905676793874806	0	0	2.08290252876298	0	0
ENSG00000121570	0	5.72455004357244	0	0	0	0
ENSG00000121577	0.905676793874806	0	1.77096758718902	1.04145126438149	0	0
ENSG00000121578	697.3711312836	616.343221357966	672.082199338233	393.668577936203	391.294459326762	418.712063852218
ENSG00000121579	1658.29420958477	1758.39095505067	1983.4836976517	1161.21815978536	1227.67318236213	1281.68095937788
ENSG00000121594	0	0	0	0	0	0
ENSG00000121621	74.2654970977341	74.4191505664417	102.716120056963	14.5803177013409	8.43761637362289	3.33192623755081
ENSG00000121634	0	0	0	0	0	0
ENSG00000121644	1019.79206990303	1024.69445779947	1050.18377920309	715.477018630084	744.61964497222	658.610752955876
ENSG00000121653	539.783369149384	466.550828551154	516.237051665599	865.446000701019	609.617782994254	674.159742064446
ENSG00000121671	597.746683957372	551.464987530811	693.333810384501	431.160823453937	470.397112829476	525.333703453844
ENSG00000121680	440.158921823156	437.928078333291	514.46608407841	869.611805758545	612.781889134363	875.185958396678
ENSG00000121690	103.247154501728	125.940100958594	96.5177335018016	18.7461227588668	41.1333798214116	9.99577871265242
ENSG00000121691	1084.09512226814	1029.46491616911	1023.61926539525	550.927718857808	645.477652582151	527.554987612211
ENSG00000121716	4.52838396937403	3.81636669571496	10.6258055231341	12.4974151725779	0	5.55321039591801
ENSG00000121741	856.770247005566	932.147565428378	960.749916050044	675.901870583587	772.041898186495	657.500110876692
ENSG00000121742	0	0	0	0	0	0
ENSG00000121743	95.0960633568546	123.077825936807	77.9225738363169	66.6528809204154	129.728351744452	111.06420791836
ENSG00000121749	537.972015561635	579.133646074745	601.243495850672	337.430209659603	393.403863420167	457.584536623644
ENSG00000121753	351.402596023425	407.397144767572	433.001575067715	503.02096069626	420.826116634442	439.814263356706
ENSG00000121764	210.117016178955	199.405159851107	229.340302540978	198.917191496865	216.213919574087	209.911352965701
ENSG00000121766	859.487277387191	945.504848863381	987.314429857879	1071.65335104855	1278.29888060387	1157.28904650931
ENSG00000121769	105.964184883352	89.6846173493015	62.8693493452102	73.9430397710858	60.1180166620631	88.8513663346882
ENSG00000121774	1998.8286840817	1969.24521498892	1997.65143834921	1774.63295450606	1739.20367501302	1700.39302323009
ENSG00000121775	237.287319995199	155.516942850385	250.591913587246	331.181502073314	371.255120439407	427.597200485687
ENSG00000121797	8.15109114487325	17.1736501307173	15.9387082847012	49.9896606903115	25.3128491208687	41.0937569297933
ENSG00000121807	0	0	0	0	0	0
ENSG00000121848	1407.42173768145	1544.67442009063	1551.36760637758	1294.52392162619	1065.24906716989	1101.75694255013
ENSG00000121851	496.310883043394	313.896160722555	428.574156099743	299.937964141869	371.255120439407	323.196845042428
ENSG00000121853	0	0	0	0	0	0
ENSG00000121858	31.6986877856182	22.8982001742897	19.4806434590792	5.20725632190745	1.05470204670286	4.44256831673441
ENSG00000121864	232.758936025825	169.828317959316	301.064489822133	142.678823220264	139.220670164778	114.396134155911
ENSG00000121871	0	0	0	0	0	0
ENSG00000121879	643.030523651112	525.704512334735	641.97575035602	336.388758395221	260.511405535607	299.873361379573
ENSG00000121892	1198.21039829637	1313.78423499987	1237.90634344513	876.901964609215	780.479514560118	814.10064404158
ENSG00000121895	140.379903050595	198.451068177178	97.4032172953961	566.549487823531	609.617782994254	657.500110876692
ENSG00000121897	55.2462844263632	73.4650588925129	92.0903145338291	35.4093429889707	61.172718708766	57.7533881175473
ENSG00000121898	0	0.954091673928739	0	0	0	0
ENSG00000121900	649.370261208236	621.113679727609	816.416057694138	547.803365064664	594.851954340414	447.588757910992
ENSG00000121903	83.3222650364821	53.4291337400094	120.425795928853	78.1088448286118	63.2821228021717	63.3065985134653
ENSG00000121904	103.247154501728	128.80237598038	93.8612821210181	196.834288968102	184.572858173001	168.817596035908
ENSG00000121905	276.231422131816	265.23748535219	351.537066057021	208.290252876298	259.456703488904	207.690068807334
ENSG00000121931	264.457623811443	274.778402091477	327.629003629969	223.91202184202	213.049813433978	176.592090590193
ENSG00000121933	0	1.90818334785748	1.77096758718902	0	0	1.1106420791836
ENSG00000121940	778.882042732333	684.083730206906	842.980571501974	511.352570811312	582.19552977998	477.576094048949
ENSG00000121957	453.744073731278	478.954020312227	406.43706125988	243.699595865269	236.253258461441	293.209508904471
ENSG00000121964	365.893424725422	319.620710766128	326.743519836374	289.523451498054	188.791666359812	227.681626232638
ENSG00000121966	0	0	0	11.4559639081964	14.7658286538401	5.55321039591801
ENSG00000121988	188.38077312596	142.159659415382	222.256432192222	112.476736553201	107.579608763692	74.4130193053013
ENSG00000121989	100.530124120103	104.950084132161	82.3499928042894	113.518187817582	72.7744412224975	36.6511886130589
ENSG00000122008	641.219170063363	539.061795769738	512.695116491221	267.652974946043	244.690874835064	270.996667320799
ENSG00000122012	0	0	0	0	0	0
ENSG00000122025	0	0	0	0	0	0
ENSG00000122026	8672.76097814514	8417.95083907327	8783.11374866395	7429.71332009755	7901.82773389784	7902.21839339133
ENSG00000122033	504.461974188267	467.504920225082	491.443505444953	403.041639315637	303.754189450424	355.405465338753
ENSG00000122034	1685.46451340101	2015.0416153375	1523.91760877615	1011.24917771443	976.65409524685	1122.85914205462
ENSG00000122035	35.3213949611174	36.2554836092921	47.8161248541035	40.6165993108781	23.203445027463	24.4341257420392
ENSG00000122042	1261.6077738676	1239.36508443343	1255.61601931702	509.269668282549	579.031423639871	550.878471275067
ENSG00000122043	0	0	0	0	0	0
ENSG00000122068	1855.73175064948	1880.51468931355	1705.44178646303	1339.3063259946	992.474625947393	1136.18684700482
ENSG00000122085	372.233162282545	511.393137225804	445.398348178039	470.735971500434	498.874068090454	541.993334641598
ENSG00000122121	0	9.5409167392874	21.2516110462682	0	0	1.1106420791836
ENSG00000122122	0.905676793874806	0	0	0	0	1.1106420791836
ENSG00000122126	624.011310979741	775.676530904065	640.204782768831	595.710123226213	645.477652582151	549.767829195883
ENSG00000122133	0	0	0	0	0	0
ENSG00000122136	0	0	0	0	0	11.106420791836
ENSG00000122140	771.636628381335	961.724407320169	819.072509074922	1700.68991473497	1743.42248319983	1682.62274996316
ENSG00000122145	0	0	0	0	0	0
ENSG00000122176	434.724861059907	391.177586310783	511.809632697627	343.678917245892	312.191805824047	288.766940587737
ENSG00000122180	0	0	0	0	0	0
ENSG00000122188	0	0	0	0	0	0
ENSG00000122194	0	0	0	0	0	0
ENSG00000122203	3806.55956465581	4165.56424837288	3891.70127284787	5179.13713776915	4939.1696847095	4728.00333108459
ENSG00000122218	7710.02654625622	8517.17637316186	8110.14606553212	9097.07679437232	8998.71786246882	8960.6602948533
ENSG00000122223	0	0	0	0	0	0
ENSG00000122224	0	0	0	0	0	0
ENSG00000122254	0	0	0	0	0	0
ENSG00000122257	454.649750525153	524.750420660807	426.803188512554	454.07275127033	316.410614010859	390.946011872628
ENSG00000122299	1125.75625478638	1219.32915928093	1016.5353950465	622.787856100131	686.611032403563	735.245056419545
ENSG00000122304	0	0	0	0	0	0
ENSG00000122335	259.929239842069	282.411135482907	254.133848761624	70.8186859779414	84.3761637362289	49.9788935632621
ENSG00000122359	8912.76532852196	9483.67123885167	9611.92657946841	8454.50136424894	7997.8056201478	8112.12974635703
ENSG00000122367	57.0576380141128	45.7964003485795	61.0983817580212	49.9896606903115	10.5470204670286	21.1021995044884
ENSG00000122375	0	0	0	0	0	0
ENSG00000122376	801.523962579203	915.92800697159	756.203159729712	710.269762308176	676.064011936534	619.73828018445
ENSG00000122378	808.769376930202	673.58872179369	725.211226953904	921.684368977619	1082.12429991714	1179.50188809299
ENSG00000122386	263.551947017568	345.381185962204	328.514487423563	507.186765753786	492.545855810236	428.70784256487
ENSG00000122390	16.3021822897465	19.0818334785748	15.9387082847012	19.7875740232483	29.5316573076801	14.4383470293868
ENSG00000122406	9582.96615598932	9462.68122202524	10142.3313718315	7924.40267067876	8359.56842216688	8573.04620921822
ENSG00000122417	255.400855872695	162.195584567886	214.287078049871	210.373155405061	142.384776304886	182.145300986111
ENSG00000122420	121.360690379224	129.756467654309	120.425795928853	109.352382760056	119.181331277423	52.2001777216293
ENSG00000122432	179.324005187212	193.680609807534	176.211274925308	176.005263680472	152.931796771915	197.694290094681
ENSG00000122435	74.2654970977341	132.618742676095	153.18869629185	57.279819540982	59.0633146153603	56.6427460383637
ENSG00000122477	28.075980610119	16.2195584567886	15.0532244911067	6.24870758628894	11.6017225137315	2.2212841583672
ENSG00000122481	67.0200827467356	23.8522918482185	36.3048355373749	27.0777328739188	32.6957634477887	21.1021995044884
ENSG00000122482	337.817444115303	282.411135482907	448.054799558822	250.989754715939	210.940409340572	274.32859355835
ENSG00000122483	278.94845251344	307.217519005054	235.53868909614	144.761725749027	140.275372211481	159.932459402439
ENSG00000122484	242.721380758448	240.431101830042	223.141915985817	92.6891625299527	132.892457884561	156.600533164888
ENSG00000122490	766.202567618086	726.063763859771	744.691870412983	1328.89181335078	1687.52327472458	1623.75871976643
ENSG00000122497	176.606974805587	165.057859589672	149.646761117472	94.7720650587156	114.962523090612	117.728060393462
ENSG00000122507	336.006090527553	352.059827679705	244.393527032085	385.336967821151	259.456703488904	244.341257420392
ENSG00000122512	150.342347783218	145.976026111097	163.814501814984	121.849797932634	69.6103350823889	119.949344551829
ENSG00000122515	1618.44443065428	1750.75822165924	1664.70953195768	2873.36403842853	2942.61871030098	2771.05198756309
ENSG00000122543	0	0	0	0	0	0
ENSG00000122545	4291.09664937883	4385.00533337649	4166.20124886217	1761.0940880691	1981.78514575468	2040.24949946028
ENSG00000122547	249.061118315572	338.702544244702	269.187073252731	81.2331986217563	99.141992390069	25.5447678212228
ENSG00000122548	0	0	0	0	0	0
ENSG00000122550	702.805192046849	536.199520747952	661.456393815099	455.114202534711	554.773276565705	556.431681670985
ENSG00000122557	586.878562430874	738.466955620844	638.433815181642	529.057242305797	509.421088557482	520.891135137109
ENSG00000122565	1425.53527355894	1321.4169683913	1591.21437708933	969.591127139168	955.560054312793	1011.79493413626
ENSG00000122566	6199.35765407305	5783.70372735602	5889.35271119709	4168.92941131911	4058.49347571261	4520.31326227726
ENSG00000122574	0	0	7.08387034875608	0	0	0
ENSG00000122584	0	0	0	0	0	0
ENSG00000122585	0	3.81636669571496	10.6258055231341	4.16580505752596	0	11.106420791836
ENSG00000122591	1134.81302272513	1097.20542501805	1132.53377200738	515.518375868838	604.34427276074	487.571872761601
ENSG00000122592	19.9248894652457	75.3732422403704	13.2822569039177	22.9119278163928	1.05470204670286	24.4341257420392
ENSG00000122641	2491.51685994959	2439.61241023579	2467.8433327479	10179.1446580647	10296.0013799133	10367.8438091789
ENSG00000122642	3575.61198221773	3667.52839458207	3790.7561203781	3371.17774280288	3501.6107950535	3538.50566427896
ENSG00000122643	72.4541435099845	122.123734262879	56.6709627900487	79.1502960929933	144.494180398292	74.4130193053013
ENSG00000122644	388.535344572292	265.23748535219	297.522554647755	141.637371955883	107.579608763692	91.0726504930554
ENSG00000122674	250.872471903321	255.696568612902	229.340302540978	157.259140921605	159.260009052132	222.12841583672
ENSG00000122678	134.040165493471	164.103767915743	131.937085245582	227.036375635165	175.080539752675	128.834481185298
ENSG00000122679	0	0	0	0	0	0
ENSG00000122687	436.536214647656	463.688553529367	425.917704718959	673.818968054824	611.72718708766	407.605643060382
ENSG00000122691	195.626187476958	204.17561822075	199.233853558765	217.663314255732	299.535381263613	259.890246528963
ENSG00000122692	1239.87153081461	1282.29920976023	1224.62408654121	1170.5912211648	1318.37755837858	1248.36169700237
ENSG00000122694	333.289060145929	415.98396983293	387.841901594395	267.652974946043	199.338686826841	242.119973262025
ENSG00000122696	241.815703964573	249.017926895401	251.477397380841	247.865400922795	273.167830096041	228.792268311822
ENSG00000122705	6687.51744597157	6100.46216310036	6075.30430785193	6689.24147112231	6835.52396468125	6393.96644986
ENSG00000122707	812.392084105701	726.063763859771	738.493483857822	270.777328739188	334.340548804807	295.430793062838
ENSG00000122711	0	0	0	0	0	0
ENSG00000122718	0	0	3.54193517437804	0	0	0
ENSG00000122728	0	0	0	0	0	0
ENSG00000122729	4418.79707731518	4530.98135948758	4667.38507603666	6400.75947088864	6428.40897465394	6298.45123105021
ENSG00000122733	7.24541435099845	0	0	6.24870758628894	1.05470204670286	0
ENSG00000122735	0	0	0	0	0	0
ENSG00000122741	473.668963196523	590.58274616189	490.558021651359	486.357740466156	292.152466936693	407.605643060382
ENSG00000122756	0	0	0	0	0	0
ENSG00000122778	335.100413733678	323.437077461843	267.416105665542	196.834288968102	267.894319862527	207.690068807334
ENSG00000122779	119.549336791474	218.486993329681	193.920950797198	92.6891625299527	106.524906716989	125.502554947747
ENSG00000122783	417.517001976285	511.393137225804	463.108024049929	421.787762074504	492.545855810236	561.984892066903
ENSG00000122786	28331.3814659917	28129.484822441	28724.2087804123	9504.28423874548	9510.2483551197	9089.4947760386
ENSG00000122787	0	0	0	0	0	0
ENSG00000122824	16.3021822897465	15.2654667828598	0.88548379359451	0	0	0
ENSG00000122852	0	0	0	0	0	0
ENSG00000122859	0	0	0	0	0	0
ENSG00000122861	12910.4226966854	12500.5091118143	12687.2117946221	118636.920782017	125769.000261129	120955.586275569
ENSG00000122862	134.040165493471	99.2255340885889	84.1209603914785	43.7409531040226	7.38291432692003	3.33192623755081
ENSG00000122863	691.031393726477	731.788313903343	660.570910021505	740.47184897524	880.67620899689	737.466340577912
ENSG00000122870	549.745813882007	374.003936180066	433.88705886131	831.078108976429	673.954607843129	767.453676715869
ENSG00000122872	0	0	0	0	0	0
ENSG00000122873	383.101283809043	504.714495508303	397.582223323935	407.207444373163	469.342410782773	322.086202963245
ENSG00000122877	9.96244473262286	17.1736501307173	12.3967731103231	36.4507942533522	39.0239757280059	3.33192623755081
ENSG00000122882	704.616545634599	631.608688140826	757.974127316901	805.041827366892	821.612894381529	965.14796681055
ENSG00000122884	4098.1874922835	4579.64003485795	4353.03832931061	3972.095122351	3908.72578508081	3592.92712615895
ENSG00000122912	375.855869458044	496.127670442945	408.208028847069	224.953473106402	151.877094725212	195.473005936314
ENSG00000122952	386.723990984542	345.381185962204	406.43706125988	327.015697015788	303.754189450424	396.499222268546
ENSG00000122958	1613.9160466849	1457.85207776311	1297.23375761596	1154.96945219907	1150.67993295282	1218.37436086441
ENSG00000122965	621.294280598117	739.421047294773	623.380590690535	874.819062080452	917.59078063149	872.964674238311
ENSG00000122966	174.795621217838	128.80237598038	195.691918384387	466.570166442908	322.738826291076	350.962897022018
ENSG00000122970	121.360690379224	135.481017697881	98.2887010889906	70.8186859779414	95.9778862499604	144.383470293868
ENSG00000122971	211.02269297283	173.644684655031	139.906439387933	104.145126438149	172.971135659269	113.285492076727
ENSG00000122986	39.8497789304915	73.4650588925129	70.8387034875608	53.114014483456	41.1333798214116	43.3150410881605
ENSG00000123009	0	0	0	0	0	0
ENSG00000123064	667.483797085732	726.063763859771	798.706381822248	1228.91249197016	1073.68668354351	1047.33548067014
ENSG00000123066	751.711738916089	602.985937922963	688.906391416529	567.590939087912	341.723463131727	523.112419295477
ENSG00000123080	70.6427899222349	93.5009840450165	129.280633864798	27.0777328739188	47.4615921016288	31.0979782171409
ENSG00000123091	1498.8950938628	1288.97785147773	1525.68857636334	1428.8711347314	1406.97253030162	1392.74516729624
ENSG00000123094	530.726601210636	505.668587182232	548.999952028596	481.150484144249	430.318435054768	463.137747019562
ENSG00000123095	24.4532734346198	60.1077754575106	50.4725762348871	16.6632202301038	54.8445064285488	38.8724727714261
ENSG00000123096	51.6235772508639	39.1177586310783	14.1677406975122	18.7461227588668	23.203445027463	2.2212841583672
ENSG00000123104	402.120496480414	387.361219615068	420.604801957392	239.533790807743	175.080539752675	224.349699995088
ENSG00000123106	223.702168087077	270.962035395762	282.469330156649	151.010433335316	222.542131854304	192.141079698763
ENSG00000123119	86.0392954181065	114.491000871449	63.7548331388047	24.9948303451558	40.0786777747087	61.0853143550981
ENSG00000123124	557.89690502688	613.480946336179	557.854789964541	383.254065292389	357.54399383227	404.273716822831
ENSG00000123130	1629.31255218078	1700.19136294101	1541.62728464804	1387.21308415615	1574.67015572737	1469.37947075991
ENSG00000123131	2726.99282635704	2550.28704441152	2497.94978173011	2623.41573497697	3016.44785357018	2843.24372271002
ENSG00000123136	1158.36061936588	999.888074277319	1026.27571677604	1384.088730363	1380.60497913405	1310.55765343665
ENSG00000123143	4295.6250333482	4395.5003417897	4178.59802197249	5832.12708053635	5256.63500076706	5549.87846968046
ENSG00000123144	3356.43819810003	3236.27895796628	3019.49973615728	5270.78484903472	5698.55515833556	6062.99511026328
ENSG00000123146	479.103023959772	374.958027853995	479.04673233463	2199.54507037371	2567.14478167477	2482.28504697535
ENSG00000123154	1001.67853402554	1164.94593386699	1198.05957273337	1512.18723588192	1611.58472736197	1569.33725788643
ENSG00000123159	6593.32705940859	6976.31831976694	6665.92199817947	7236.0033849226	7969.32866488682	8065.48277903132
ENSG00000123165	0	0	0	0	0	0
ENSG00000123171	0	0	0	0	0	0
ENSG00000123178	398.497789304915	427.433069920075	371.0177095161	259.321364830991	232.03445027463	268.775383162432
ENSG00000123179	405.743203655913	481.816295334013	518.008019252788	337.430209659603	397.622671606979	374.286380684874
ENSG00000123191	175.701298011712	282.411135482907	194.806434590792	134.347213105212	144.494180398292	135.498333660399
