NAME	TITLE	SCORE	
KLF7	KLF transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:6350]	1.0424355	
STMN1	stathmin 1 [Source:HGNC Symbol;Acc:HGNC:6510]	1.042219	
XPA	XPA, DNA damage recognition and repair factor [Source:HGNC Symbol;Acc:HGNC:12814]	1.042183	
RNU6-574P	RNA, U6 small nuclear 574, pseudogene [Source:HGNC Symbol;Acc:HGNC:47537]	1.0421361	
OSBPL10	oxysterol binding protein like 10 [Source:HGNC Symbol;Acc:HGNC:16395]	1.0420307	
ZSCAN30	zinc finger and SCAN domain containing 30 [Source:HGNC Symbol;Acc:HGNC:33517]	1.0417167	
HEBP1	heme binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17176]	1.0415846	
CDKN1B	cyclin dependent kinase inhibitor 1B [Source:HGNC Symbol;Acc:HGNC:1785]	1.0413877	
RPS3AP38	RPS3A pseudogene 38 [Source:HGNC Symbol;Acc:HGNC:36145]	1.0412784	
ATP1B3-AS1	ATP1B3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40088]	1.0407175	
HRCT1	histidine rich carboxyl terminus 1 [Source:HGNC Symbol;Acc:HGNC:33872]	1.0407009	
USP24	ubiquitin specific peptidase 24 [Source:HGNC Symbol;Acc:HGNC:12623]	1.040343	
PLA2G12AP1	phospholipase A2 group XIIA pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:39248]	1.0398213	
HUNK	hormonally up-regulated Neu-associated kinase [Source:HGNC Symbol;Acc:HGNC:13326]	1.039679	
KCNMA1	potassium calcium-activated channel subfamily M alpha 1 [Source:HGNC Symbol;Acc:HGNC:6284]	1.0396657	
CCNB1	cyclin B1 [Source:HGNC Symbol;Acc:HGNC:1579]	1.0395138	
LINC01291	long intergenic non-protein coding RNA 1291 [Source:HGNC Symbol;Acc:HGNC:50358]	1.0391432	
NUP107-DT	NUP107 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55587]	1.0387135	
GGH	gamma-glutamyl hydrolase [Source:HGNC Symbol;Acc:HGNC:4248]	1.0384037	
LHX4	LIM homeobox 4 [Source:HGNC Symbol;Acc:HGNC:21734]	1.0380778	
LINC01776	long intergenic non-protein coding RNA 1776 [Source:HGNC Symbol;Acc:HGNC:52566]	1.0377268	
HIBADH	3-hydroxyisobutyrate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4907]	1.0371469	
MAPRE2	microtubule associated protein RP/EB family member 2 [Source:HGNC Symbol;Acc:HGNC:6891]	1.0369707	
LRRK1	leucine rich repeat kinase 1 [Source:HGNC Symbol;Acc:HGNC:18608]	1.036754	
SYNE4	spectrin repeat containing nuclear envelope family member 4 [Source:HGNC Symbol;Acc:HGNC:26703]	1.0365103	
OFD1	OFD1 centriole and centriolar satellite protein [Source:HGNC Symbol;Acc:HGNC:2567]	1.0363165	
DSTN	destrin, actin depolymerizing factor [Source:HGNC Symbol;Acc:HGNC:15750]	1.035451	
SSX2IP	SSX family member 2 interacting protein [Source:HGNC Symbol;Acc:HGNC:16509]	1.0354465	
TCF21	transcription factor 21 [Source:HGNC Symbol;Acc:HGNC:11632]	1.035444	
GPATCH1	G-patch domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24658]	1.0352932	
CYP2D6	cytochrome P450 family 2 subfamily D member 6 [Source:HGNC Symbol;Acc:HGNC:2625]	1.0352187	
DCST2	DC-STAMP domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26562]	1.0352187	
DNAJB12P1	DNAJB12 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54762]	1.0350556	
P2RX7	purinergic receptor P2X 7 [Source:HGNC Symbol;Acc:HGNC:8537]	1.0350556	
MED4-AS1	MED4 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:39213]	1.0350534	
SDK2	sidekick cell adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:19308]	1.0346532	
ALDH7A1	aldehyde dehydrogenase 7 family member A1 [Source:HGNC Symbol;Acc:HGNC:877]	1.0343263	
ZNF426	zinc finger protein 426 [Source:HGNC Symbol;Acc:HGNC:20725]	1.0343041	
LOXL1	lysyl oxidase like 1 [Source:HGNC Symbol;Acc:HGNC:6665]	1.0341574	
DENND2C	DENN domain containing 2C [Source:HGNC Symbol;Acc:HGNC:24748]	1.0337068	
SPAG16	sperm associated antigen 16 [Source:HGNC Symbol;Acc:HGNC:23225]	1.0334488	
ARL1	ADP ribosylation factor like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:692]	1.0325992	
HDAC2-AS2	HDAC2 and HS3ST5 antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:43590]	1.0323514	
DOP1A	DOP1 leucine zipper like protein A [Source:HGNC Symbol;Acc:HGNC:21194]	1.0322672	
IREB2	iron responsive element binding protein 2 [Source:HGNC Symbol;Acc:HGNC:6115]	1.0320823	
RPS6KA2	ribosomal protein S6 kinase A2 [Source:HGNC Symbol;Acc:HGNC:10431]	1.0320537	
SGCB	sarcoglycan beta [Source:HGNC Symbol;Acc:HGNC:10806]	1.03165	
PPP1R2	protein phosphatase 1 regulatory inhibitor subunit 2 [Source:HGNC Symbol;Acc:HGNC:9288]	1.0312895	
P2RY1	purinergic receptor P2Y1 [Source:HGNC Symbol;Acc:HGNC:8539]	1.031201	
NR3C1	nuclear receptor subfamily 3 group C member 1 [Source:HGNC Symbol;Acc:HGNC:7978]	1.0311941	
CDK13	cyclin dependent kinase 13 [Source:HGNC Symbol;Acc:HGNC:1733]	1.0309746	
C6orf132	chromosome 6 open reading frame 132 [Source:HGNC Symbol;Acc:HGNC:21288]	1.0308561	
ITGB8	integrin subunit beta 8 [Source:HGNC Symbol;Acc:HGNC:6163]	1.0307016	
FBXL17	F-box and leucine rich repeat protein 17 [Source:HGNC Symbol;Acc:HGNC:13615]	1.0296508	
RAPSN	receptor associated protein of the synapse [Source:HGNC Symbol;Acc:HGNC:9863]	1.0289395	
IDI1	isopentenyl-diphosphate delta isomerase 1 [Source:HGNC Symbol;Acc:HGNC:5387]	1.02887	
SMC2	structural maintenance of chromosomes 2 [Source:HGNC Symbol;Acc:HGNC:14011]	1.0281893	
FBXO8	F-box protein 8 [Source:HGNC Symbol;Acc:HGNC:13587]	1.0278924	
SMIM13	small integral membrane protein 13 [Source:HGNC Symbol;Acc:HGNC:27356]	1.0276855	
C1QTNF7-AS1	C1QTNF7 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40683]	1.0275847	
BEST3	bestrophin 3 [Source:HGNC Symbol;Acc:HGNC:17105]	1.0275474	
PDS5A	PDS5 cohesin associated factor A [Source:HGNC Symbol;Acc:HGNC:29088]	1.0274395	
PHKA2	phosphorylase kinase regulatory subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:8926]	1.0273634	
SEC24B	SEC24 homolog B, COPII coat complex component [Source:HGNC Symbol;Acc:HGNC:10704]	1.027116	
RC3H1	ring finger and CCCH-type domains 1 [Source:HGNC Symbol;Acc:HGNC:29434]	1.0270377	
ZKSCAN2	zinc finger with KRAB and SCAN domains 2 [Source:HGNC Symbol;Acc:HGNC:25677]	1.0265036	
ABRAXAS1	abraxas 1, BRCA1 A complex subunit [Source:HGNC Symbol;Acc:HGNC:25829]	1.0260947	
GABRR2	gamma-aminobutyric acid type A receptor subunit rho2 [Source:HGNC Symbol;Acc:HGNC:4091]	1.0257018	
ADD3-AS1	ADD3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:48682]	1.0254351	
HOXA3	homeobox A3 [Source:HGNC Symbol;Acc:HGNC:5104]	1.025073	
MED4	mediator complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:17903]	1.0250422	
CCDC152	coiled-coil domain containing 152 [Source:HGNC Symbol;Acc:HGNC:34438]	1.0250088	
GLYATL1	glycine-N-acyltransferase like 1 [Source:HGNC Symbol;Acc:HGNC:30519]	1.0246813	
CDO1	cysteine dioxygenase type 1 [Source:HGNC Symbol;Acc:HGNC:1795]	1.0245295	
RPL14P3	ribosomal protein L14 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:36638]	1.0243508	
MYCBP	MYC binding protein [Source:HGNC Symbol;Acc:HGNC:7554]	1.0242699	
DNTTIP2	deoxynucleotidyltransferase terminal interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:24013]	1.0240012	
SEC62	SEC62 homolog, preprotein translocation factor [Source:HGNC Symbol;Acc:HGNC:11846]	1.0234917	
NUP43	nucleoporin 43 [Source:HGNC Symbol;Acc:HGNC:21182]	1.0234268	
GSTCD	glutathione S-transferase C-terminal domain containing [Source:HGNC Symbol;Acc:HGNC:25806]	1.0233666	
IBTK	inhibitor of Bruton tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:17853]	1.0228683	
TMEM182	transmembrane protein 182 [Source:HGNC Symbol;Acc:HGNC:26391]	1.0228115	
DBT	dihydrolipoamide branched chain transacylase E2 [Source:HGNC Symbol;Acc:HGNC:2698]	1.0226924	
LINC02288	long intergenic non-protein coding RNA 2288 [Source:HGNC Symbol;Acc:HGNC:27505]	1.0226518	
SRSF9P1	serine and arginine rich splicing factor 9 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:10792]	1.0226518	
DPY19L1	dpy-19 like C-mannosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:22205]	1.0224872	
ZNF567	zinc finger protein 567 [Source:HGNC Symbol;Acc:HGNC:28696]	1.0210943	
ADGRL2	adhesion G protein-coupled receptor L2 [Source:HGNC Symbol;Acc:HGNC:18582]	1.0210226	
NXPH3	neurexophilin 3 [Source:HGNC Symbol;Acc:HGNC:8077]	1.0201668	
LSM5	LSM5 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:17162]	1.0200351	
DIP2C	disco interacting protein 2 homolog C [Source:HGNC Symbol;Acc:HGNC:29150]	1.0200164	
LRRC8B	leucine rich repeat containing 8 VRAC subunit B [Source:HGNC Symbol;Acc:HGNC:30692]	1.0197392	
TVP23C	trans-golgi network vesicle protein 23 homolog C [Source:HGNC Symbol;Acc:HGNC:30453]	1.0187545	
IPO7	importin 7 [Source:HGNC Symbol;Acc:HGNC:9852]	1.0186336	
ATR	ATR serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:882]	1.0184404	
MMS22L	MMS22 like, DNA repair protein [Source:HGNC Symbol;Acc:HGNC:21475]	1.0183793	
KRT8	keratin 8 [Source:HGNC Symbol;Acc:HGNC:6446]	1.0182312	
SAMHD1	SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:15925]	1.0182062	
ELL2	elongation factor for RNA polymerase II 2 [Source:HGNC Symbol;Acc:HGNC:17064]	1.0181972	
ZXDA	zinc finger X-linked duplicated A [Source:HGNC Symbol;Acc:HGNC:13198]	1.0177441	
RFK	riboflavin kinase [Source:HGNC Symbol;Acc:HGNC:30324]	1.0173525	
PLPBP	pyridoxal phosphate binding protein [Source:HGNC Symbol;Acc:HGNC:9457]	1.0169958	
STAG3	stromal antigen 3 [Source:HGNC Symbol;Acc:HGNC:11356]	1.0165583	
PLXDC2	plexin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:21013]	1.0162997	
WWP1	WW domain containing E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:17004]	1.0161778	
ANKFN1	ankyrin repeat and fibronectin type III domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26766]	1.016089	
SPTBN5	spectrin beta, non-erythrocytic 5 [Source:HGNC Symbol;Acc:HGNC:15680]	1.015725	
ENO1-AS1	ENO1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40214]	1.0156431	
FNDC3A	fibronectin type III domain containing 3A [Source:HGNC Symbol;Acc:HGNC:20296]	1.0148761	
FAM161A	FAM161 centrosomal protein A [Source:HGNC Symbol;Acc:HGNC:25808]	1.014813	
UBR1	ubiquitin protein ligase E3 component n-recognin 1 [Source:HGNC Symbol;Acc:HGNC:16808]	1.014794	
ARMCX5-GPRASP2	ARMCX5-GPRASP2 readthrough [Source:HGNC Symbol;Acc:HGNC:42000]	1.0145272	
ALDH1A3	aldehyde dehydrogenase 1 family member A3 [Source:HGNC Symbol;Acc:HGNC:409]	1.014128	
FOXN2	forkhead box N2 [Source:HGNC Symbol;Acc:HGNC:5281]	1.0140342	
PPP2R5CP	protein phosphatase 2 regulatory subunit B'gamma pseudogene [Source:HGNC Symbol;Acc:HGNC:17835]	1.0139085	
PRTFDC1	phosphoribosyl transferase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23333]	1.0133495	
SYN2	synapsin II [Source:HGNC Symbol;Acc:HGNC:11495]	1.0126286	
GALNT2	polypeptide N-acetylgalactosaminyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:4124]	1.0121385	
CCBE1	collagen and calcium binding EGF domains 1 [Source:HGNC Symbol;Acc:HGNC:29426]	1.0116689	
ZNF883	zinc finger protein 883 [Source:HGNC Symbol;Acc:HGNC:27271]	1.0115902	
GYG1	glycogenin 1 [Source:HGNC Symbol;Acc:HGNC:4699]	1.0115768	
ZNF107	zinc finger protein 107 [Source:HGNC Symbol;Acc:HGNC:12887]	1.0114303	
VN1R81P	vomeronasal 1 receptor 81 pseudogene [Source:HGNC Symbol;Acc:HGNC:37401]	1.0113381	
VAMP7	vesicle associated membrane protein 7 [Source:HGNC Symbol;Acc:HGNC:11486]	1.0113174	
ATP1B1	ATPase Na+/K+ transporting subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:804]	1.0112778	
NRSN2-AS1	NRSN2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51222]	1.0101845	
PIBF1	progesterone immunomodulatory binding factor 1 [Source:HGNC Symbol;Acc:HGNC:23352]	1.0094873	
JCAD	junctional cadherin 5 associated [Source:HGNC Symbol;Acc:HGNC:29283]	1.009279	
TMEM25	transmembrane protein 25 [Source:HGNC Symbol;Acc:HGNC:25890]	1.0090019	
SNORA28	small nucleolar RNA, H/ACA box 28 [Source:HGNC Symbol;Acc:HGNC:32618]	1.0085939	
MALRD1	MAM and LDL receptor class A domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24331]	1.0085363	
HAUS8	HAUS augmin like complex subunit 8 [Source:HGNC Symbol;Acc:HGNC:30532]	1.0084189	
SPDYE21	speedy/RINGO cell cycle regulator family member E21 [Source:HGNC Symbol;Acc:HGNC:51517]	1.0082545	
FOCAD	focadhesin [Source:HGNC Symbol;Acc:HGNC:23377]	1.008155	
LINC01409	long intergenic non-protein coding RNA 1409 [Source:HGNC Symbol;Acc:HGNC:50701]	1.007604	
CCDC144BP	coiled-coil domain containing 144B, pseudogene [Source:HGNC Symbol;Acc:HGNC:26704]	1.007366	
KIAA1614-AS1	KIAA1614 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:50644]	1.0069685	
MTIF2	mitochondrial translational initiation factor 2 [Source:HGNC Symbol;Acc:HGNC:7441]	1.0068222	
TTC33	tetratricopeptide repeat domain 33 [Source:HGNC Symbol;Acc:HGNC:29959]	1.0065887	
CHL1-AS2	CHL1 antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:40147]	1.0065813	
ENSG00000258572	novel transcript	1.0064611	
SNHG31	small nucleolar RNA host gene 31 [Source:HGNC Symbol;Acc:HGNC:54196]	1.0064611	
TIGD3	tigger transposable element derived 3 [Source:HGNC Symbol;Acc:HGNC:18334]	1.0064611	
FAM47E	family with sequence similarity 47 member E [Source:HGNC Symbol;Acc:HGNC:34343]	1.0061463	
RNF180	ring finger protein 180 [Source:HGNC Symbol;Acc:HGNC:27752]	1.0061463	
HELZ-AS1	HELZ antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55319]	1.0057904	
F10	coagulation factor X [Source:HGNC Symbol;Acc:HGNC:3528]	1.0057642	
RNF185	ring finger protein 185 [Source:HGNC Symbol;Acc:HGNC:26783]	1.0054172	
TRPM7	transient receptor potential cation channel subfamily M member 7 [Source:HGNC Symbol;Acc:HGNC:17994]	1.0053912	
C22orf46	chromosome 22 putative open reading frame 46 [Source:HGNC Symbol;Acc:HGNC:26294]	1.0053344	
ABI3BP	ABI family member 3 binding protein [Source:HGNC Symbol;Acc:HGNC:17265]	1.0050151	
BRCC3	BRCA1/BRCA2-containing complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:24185]	1.0047504	
SEPTIN10P1	septin 10 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:40018]	1.0042728	
BOD1L1	biorientation of chromosomes in cell division 1 like 1 [Source:HGNC Symbol;Acc:HGNC:31792]	1.0042188	
RNGTT	RNA guanylyltransferase and 5'-phosphatase [Source:HGNC Symbol;Acc:HGNC:10073]	1.0039772	
TAF1B	TATA-box binding protein associated factor, RNA polymerase I subunit B [Source:HGNC Symbol;Acc:HGNC:11533]	1.0039563	
UPF3A	UPF3A regulator of nonsense mediated mRNA decay [Source:HGNC Symbol;Acc:HGNC:20332]	1.0031905	
CCDC15	coiled-coil domain containing 15 [Source:HGNC Symbol;Acc:HGNC:25798]	1.0030744	
ADGRA2	adhesion G protein-coupled receptor A2 [Source:HGNC Symbol;Acc:HGNC:17849]	1.0029216	
TNS3	tensin 3 [Source:HGNC Symbol;Acc:HGNC:21616]	1.0025263	
SMAD5	SMAD family member 5 [Source:HGNC Symbol;Acc:HGNC:6771]	1.0024754	
PKP2	plakophilin 2 [Source:HGNC Symbol;Acc:HGNC:9024]	1.0022792	
LINC02604	long intergenic non-protein coding RNA 2604 [Source:HGNC Symbol;Acc:HGNC:53972]	1.0020438	
CAMTA1-DT	CAMTA1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:53020]	1.0019404	
USP9X	ubiquitin specific peptidase 9 X-linked [Source:HGNC Symbol;Acc:HGNC:12632]	1.0018171	
USP28	ubiquitin specific peptidase 28 [Source:HGNC Symbol;Acc:HGNC:12625]	1.0014668	
GPC1	glypican 1 [Source:HGNC Symbol;Acc:HGNC:4449]	1.001306	
VIT	vitrin [Source:HGNC Symbol;Acc:HGNC:12697]	1.0011714	
DSG2-AS1	DSG2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51311]	1.0010939	
DBF4	DBF4 zinc finger [Source:HGNC Symbol;Acc:HGNC:17364]	1.0007747	
PHIP	pleckstrin homology domain interacting protein [Source:HGNC Symbol;Acc:HGNC:15673]	1.0003736	
PPM1D	protein phosphatase, Mg2+/Mn2+ dependent 1D [Source:HGNC Symbol;Acc:HGNC:9277]	1.0003493	
CCNG1	cyclin G1 [Source:HGNC Symbol;Acc:HGNC:1592]	1.0001202	
LINC01894	long intergenic non-protein coding RNA 1894 [Source:HGNC Symbol;Acc:HGNC:52713]	0.99992895	
RPL3P1	ribosomal protein L3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:10352]	0.99992895	
LNCRNA-IUR	lncRNA imatinib upregulated [Source:HGNC Symbol;Acc:HGNC:55755]	0.99992895	
UPF3B	UPF3B regulator of nonsense mediated mRNA decay [Source:HGNC Symbol;Acc:HGNC:20439]	0.9997052	
RNPC3	RNA binding region (RNP1, RRM) containing 3 [Source:HGNC Symbol;Acc:HGNC:18666]	0.999467	
ZNF876P	zinc finger protein 876, pseudogene [Source:HGNC Symbol;Acc:HGNC:32472]	0.99899834	
SMCO4	single-pass membrane protein with coiled-coil domains 4 [Source:HGNC Symbol;Acc:HGNC:24810]	0.9985287	
LRRFIP2	LRR binding FLII interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:6703]	0.99833596	
ZNF845	zinc finger protein 845 [Source:HGNC Symbol;Acc:HGNC:25112]	0.99827766	
GPBP1	GC-rich promoter binding protein 1 [Source:HGNC Symbol;Acc:HGNC:29520]	0.9982164	
YWHABP2	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein beta pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:50295]	0.99811286	
DDX46	DEAD-box helicase 46 [Source:HGNC Symbol;Acc:HGNC:18681]	0.9981088	
MNAT1	MNAT1 component of CDK activating kinase [Source:HGNC Symbol;Acc:HGNC:7181]	0.99792194	
LPAR3	lysophosphatidic acid receptor 3 [Source:HGNC Symbol;Acc:HGNC:14298]	0.9974416	
TRMT61B	tRNA methyltransferase 61B [Source:HGNC Symbol;Acc:HGNC:26070]	0.9973935	
UBR5-DT	UBR5 divergent transcript [Source:HGNC Symbol;Acc:HGNC:51661]	0.99733144	
MN1	MN1 proto-oncogene, transcriptional regulator [Source:HGNC Symbol;Acc:HGNC:7180]	0.99717784	
PRKDC	protein kinase, DNA-activated, catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9413]	0.99708855	
TBCCD1	TBCC domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25546]	0.99704194	
HTR7P1	5-hydroxytryptamine receptor 7 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:30411]	0.996841	
RPE	ribulose-5-phosphate-3-epimerase [Source:HGNC Symbol;Acc:HGNC:10293]	0.9964005	
GOLGA8B	golgin A8 family member B [Source:HGNC Symbol;Acc:HGNC:31973]	0.9960375	
GLO1	glyoxalase I [Source:HGNC Symbol;Acc:HGNC:4323]	0.99514973	
NR2F2-AS1	NR2F2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44222]	0.994192	
DELEC1	deleted in esophageal cancer 1 [Source:HGNC Symbol;Acc:HGNC:23658]	0.9940864	
TLR5	toll like receptor 5 [Source:HGNC Symbol;Acc:HGNC:11851]	0.9937602	
CFAP210	cilia and flagella associated protein 210 [Source:HGNC Symbol;Acc:HGNC:25064]	0.9937602	
PIPOX	pipecolic acid and sarcosine oxidase [Source:HGNC Symbol;Acc:HGNC:17804]	0.9937602	
LSAMP-AS1	LSAMP antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40350]	0.9937602	
SNX13	sorting nexin 13 [Source:HGNC Symbol;Acc:HGNC:21335]	0.99338573	
PRPF40A	pre-mRNA processing factor 40 homolog A [Source:HGNC Symbol;Acc:HGNC:16463]	0.9932459	
PPM1K	protein phosphatase, Mg2+/Mn2+ dependent 1K [Source:HGNC Symbol;Acc:HGNC:25415]	0.9932251	
ANO6	anoctamin 6 [Source:HGNC Symbol;Acc:HGNC:25240]	0.99321485	
ATAD1	ATPase family AAA domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25903]	0.9929116	
PRR14L	proline rich 14 like [Source:HGNC Symbol;Acc:HGNC:28738]	0.9923901	
ENSG00000254363	novel transcript	0.9923795	
ENSG00000269210	novel transcript, antisense to ARHGEF33	0.9923795	
RERE	arginine-glutamic acid dipeptide repeats [Source:HGNC Symbol;Acc:HGNC:9965]	0.9922054	
SASS6	SAS-6 centriolar assembly protein [Source:HGNC Symbol;Acc:HGNC:25403]	0.99182576	
NUP54	nucleoporin 54 [Source:HGNC Symbol;Acc:HGNC:17359]	0.9917448	
TNKS2	tankyrase 2 [Source:HGNC Symbol;Acc:HGNC:15677]	0.99161744	
ZNF195	zinc finger protein 195 [Source:HGNC Symbol;Acc:HGNC:12986]	0.9915397	
NCKAP5	NCK associated protein 5 [Source:HGNC Symbol;Acc:HGNC:29847]	0.99133784	
SPTBN1	spectrin beta, non-erythrocytic 1 [Source:HGNC Symbol;Acc:HGNC:11275]	0.99109954	
OR7E36P	olfactory receptor family 7 subfamily E member 36 pseudogene [Source:HGNC Symbol;Acc:HGNC:8409]	0.99089706	
MPHOSPH8	M-phase phosphoprotein 8 [Source:HGNC Symbol;Acc:HGNC:29810]	0.9906783	
ATAD2B	ATPase family AAA domain containing 2B [Source:HGNC Symbol;Acc:HGNC:29230]	0.99040157	
HMGN1	high mobility group nucleosome binding domain 1 [Source:HGNC Symbol;Acc:HGNC:4984]	0.98975533	
RASA1	RAS p21 protein activator 1 [Source:HGNC Symbol;Acc:HGNC:9871]	0.9893567	
METTL18	methyltransferase like 18 [Source:HGNC Symbol;Acc:HGNC:28793]	0.9892241	
ZNF233	zinc finger protein 233 [Source:HGNC Symbol;Acc:HGNC:30946]	0.9890248	
ZNF528-AS1	ZNF528 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51305]	0.98891205	
GPR19	G protein-coupled receptor 19 [Source:HGNC Symbol;Acc:HGNC:4473]	0.98880905	
TMEM242	transmembrane protein 242 [Source:HGNC Symbol;Acc:HGNC:17206]	0.9887885	
C17orf114	chromosome 17 open reading frame 114 [Source:HGNC Symbol;Acc:HGNC:55343]	0.9887697	
PTPRC	protein tyrosine phosphatase receptor type C [Source:HGNC Symbol;Acc:HGNC:9666]	0.9887697	
XKR6	XK related 6 [Source:HGNC Symbol;Acc:HGNC:27806]	0.9880304	
TSPAN5	tetraspanin 5 [Source:HGNC Symbol;Acc:HGNC:17753]	0.9877312	
PRB2	proline rich protein BstNI subfamily 2 [Source:HGNC Symbol;Acc:HGNC:9338]	0.9876595	
C5orf24	chromosome 5 open reading frame 24 [Source:HGNC Symbol;Acc:HGNC:26746]	0.9872188	
PABPC1	poly(A) binding protein cytoplasmic 1 [Source:HGNC Symbol;Acc:HGNC:8554]	0.9871042	
RCOR3	REST corepressor 3 [Source:HGNC Symbol;Acc:HGNC:25594]	0.9868697	
MPP7	MAGUK p55 scaffold protein 7 [Source:HGNC Symbol;Acc:HGNC:26542]	0.9866461	
HNRNPH1	heterogeneous nuclear ribonucleoprotein H1 [Source:HGNC Symbol;Acc:HGNC:5041]	0.98659515	
SERPINE1	serpin family E member 1 [Source:HGNC Symbol;Acc:HGNC:8583]	0.98645395	
ZNF793-AS1	ZNF793 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:51303]	0.9864528	
ACAP2	ArfGAP with coiled-coil, ankyrin repeat and PH domains 2 [Source:HGNC Symbol;Acc:HGNC:16469]	0.9860563	
STARD13-AS	STARD13 antisense RNA [Source:HGNC Symbol;Acc:HGNC:40873]	0.9860114	
LINC01703	long intergenic non-protein coding RNA 1703 [Source:HGNC Symbol;Acc:HGNC:52491]	0.9858019	
CLOCK	clock circadian regulator [Source:HGNC Symbol;Acc:HGNC:2082]	0.98546344	
ACTN1	actinin alpha 1 [Source:HGNC Symbol;Acc:HGNC:163]	0.98534995	
HSPB1	heat shock protein family B (small) member 1 [Source:HGNC Symbol;Acc:HGNC:5246]	0.9853086	
LEPR	leptin receptor [Source:HGNC Symbol;Acc:HGNC:6554]	0.98485404	
CRY1	cryptochrome circadian regulator 1 [Source:HGNC Symbol;Acc:HGNC:2384]	0.98476046	
HECW1	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:22195]	0.9846474	
TBL1XR1	TBL1X/Y related 1 [Source:HGNC Symbol;Acc:HGNC:29529]	0.9846304	
KIAA1614	KIAA1614 [Source:HGNC Symbol;Acc:HGNC:29327]	0.98454684	
JMJD1C	jumonji domain containing 1C [Source:HGNC Symbol;Acc:HGNC:12313]	0.984444	
LRRC51	leucine rich repeat containing 51 [Source:HGNC Symbol;Acc:HGNC:55526]	0.9841609	
ARMC1	armadillo repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:17684]	0.98408055	
BAG4	BAG cochaperone 4 [Source:HGNC Symbol;Acc:HGNC:940]	0.98396903	
ACTR2	actin related protein 2 [Source:HGNC Symbol;Acc:HGNC:169]	0.9838994	
MSH3	mutS homolog 3 [Source:HGNC Symbol;Acc:HGNC:7326]	0.98388225	
NMRK1	nicotinamide riboside kinase 1 [Source:HGNC Symbol;Acc:HGNC:26057]	0.98310834	
DNAJC25	DnaJ heat shock protein family (Hsp40) member C25 [Source:HGNC Symbol;Acc:HGNC:34187]	0.98304635	
PYROXD2	pyridine nucleotide-disulphide oxidoreductase domain 2 [Source:HGNC Symbol;Acc:HGNC:23517]	0.9829598	
